hidden_channels,lr,weight_decay,dropout,focal_gamma,focal_alpha,epochs,mean_auc,std_auc,mean_f1,mean_acc,mean_thr
256,0.0002,0.0001,0.5,1,0.75,1000,0.9974610339506172,0.0036647060353591863,0.9975151444997492,0.9975077639751554,4.394589757919311
256,0.001,0.0001,0.3,1,0.5,1000,0.9974448302469134,0.003817123390651888,0.9975151444997492,0.9975077639751554,0.7350736871361733
256,0.001,1e-05,0.5,1,0.5,700,0.9974417438271604,0.0043180904777006795,0.9975151444997492,0.9975077639751554,0.3414705753326416
512,0.001,1e-05,0.5,2,0.75,400,0.9974378858024691,0.005047421781935519,0.996226118405535,0.9962577639751553,-0.09009573459625245
256,0.0002,1e-05,0.5,1,0.75,1000,0.9974313271604938,0.0038868494186737623,0.9975151444997492,0.9975077639751554,3.1392020702362062
128,0.0002,1e-05,0.5,2,0.75,400,0.9974000771604938,0.003889311488036853,0.9975151444997492,0.9975077639751554,1.5575158655643464
128,0.001,0.0001,0.5,1,0.75,400,0.9973834876543209,0.0037720926848145908,0.9975151444997492,0.9975077639751554,4.18983416557312
128,0.001,0.0001,0.3,2,0.75,1000,0.9973518518518519,0.0038843006442857778,0.9975151444997492,0.9975077639751554,1.2534703671932221
256,0.0002,0.0001,0.5,1,0.5,1000,0.9973395061728396,0.004184547822839845,0.9975151444997492,0.9975077639751554,3.0031877994537353
256,0.0002,0.0001,0.5,1,0.5,400,0.9973391203703704,0.0041240106942276485,0.9975151444997492,0.9975077639751554,3.4692503452301025
128,0.001,1e-05,0.5,1,0.5,400,0.9973217592592594,0.0037868247925672586,0.9975151444997492,0.9975077639751554,4.051134634017944
128,0.001,0.0001,0.3,2,0.5,400,0.9973202160493827,0.0039991857429309595,0.9975151444997492,0.9975077639751554,0.1633610963821411
128,0.0002,1e-05,0.3,1,0.5,1000,0.9973124999999999,0.004919667163538595,0.9975151444997492,0.9975077639751554,-0.006600493006408215
128,0.0002,1e-05,0.3,1,0.75,1000,0.9973124999999999,0.004919667163538595,0.9975151444997492,0.9975077639751554,-0.02200630456209183
128,0.0002,1e-05,0.3,1,0.75,700,0.9973124999999999,0.004919667163538595,0.9975151444997492,0.9975077639751554,-0.031514675542712214
128,0.0002,1e-05,0.3,1,0.75,400,0.9973124999999999,0.004919667163538595,0.9975151444997492,0.9975077639751554,0.024654113687574863
128,0.0002,0.0001,0.5,2,0.75,400,0.9973040123456791,0.0036248801019752204,0.9975151444997492,0.9975077639751554,2.6497607946395876
128,0.001,0.0001,0.5,1,0.5,1000,0.9972878086419754,0.004236307872828053,0.9975151444997492,0.9975077639751554,3.8565576672554016
128,0.001,0.0001,0.5,2,0.5,400,0.9972866512345678,0.004426261741590489,0.9975151444997492,0.9975077639751554,0.8532670497894287
128,0.0002,0.0001,0.3,1,0.5,400,0.99728125,0.004908936366464717,0.9975151444997492,0.9975077639751554,0.4642560474574566
128,0.0002,1e-05,0.3,1,0.5,400,0.99728125,0.004908936366464717,0.9975151444997492,0.9975077639751554,0.0879365012049675
128,0.0002,1e-05,0.3,1,0.5,700,0.99728125,0.004908936366464717,0.9975151444997492,0.9975077639751554,0.10587620213627816
128,0.0002,0.0001,0.5,1,0.5,400,0.9972770061728395,0.004184017656898526,0.9975151444997492,0.9975077639751554,2.1572612524032593
128,0.0002,0.0001,0.5,2,0.5,1000,0.997275462962963,0.003960780053867748,0.9975151444997492,0.9975077639751554,2.436860227584839
256,0.0002,0.0001,0.3,1,0.75,1000,0.99725,0.00489897948556634,0.9975151444997492,0.9975077639751554,1.7964375078678132
128,0.0002,0.0001,0.3,2,0.5,400,0.9972496141975309,0.004828461846722047,0.9975151444997492,0.9975077639751554,1.3355175137519837
256,0.0002,0.0001,0.3,1,0.5,400,0.9972492283950618,0.0047589262365271365,0.9975151444997492,0.9975077639751554,1.3176803231239318
256,0.0002,0.0001,0.3,1,0.5,700,0.9972484567901235,0.00462297773153121,0.9975151444997492,0.9975077639751554,2.6038745760917665
128,0.0002,0.0001,0.5,2,0.5,700,0.9972457561728396,0.004185152821467946,0.9975151444997492,0.9975077639751554,1.373842144012451
128,0.001,1e-05,0.5,1,0.5,1000,0.9972233796296297,0.004682568279009452,0.9975151444997492,0.9975077639751554,4.315023946762085
256,0.0002,1e-05,0.5,1,0.5,700,0.9972156635802468,0.0043635530922077,0.9975151444997492,0.9975077639751554,1.7002495290711521
128,0.0002,1e-05,0.5,2,0.5,1000,0.9971813271604939,0.003934401095934603,0.9975151444997492,0.9975077639751554,1.6959653228521347
128,0.001,1e-05,0.5,1,0.75,1000,0.9971736111111109,0.003462458494648055,0.9975151444997492,0.9975077639751554,4.411081123352051
256,0.0002,1e-05,0.3,1,0.5,400,0.99715625,0.004873797928720458,0.9975151444997492,0.9975077639751554,2.102747988700867
128,0.0002,1e-05,0.5,1,0.75,1000,0.9971558641975309,0.004805951996461005,0.9975151444997492,0.9975077639751554,0.6223628476262093
256,0.0002,0.0001,0.3,1,0.5,1000,0.9971547067901234,0.004608983348243041,0.9975151444997492,0.9975077639751554,2.080331361293793
256,0.0002,1e-05,0.3,1,0.5,700,0.9971249999999999,0.004866980583482926,0.9975151444997492,0.9975077639751554,1.5386239647865296
128,0.0002,1e-05,0.5,1,0.5,400,0.9971226851851853,0.004482736757927896,0.9975151444997492,0.9975077639751554,1.3694371461868287
256,0.0002,0.0001,0.5,1,0.75,700,0.9971207561728395,0.004199003534441356,0.9975151444997492,0.9975077639751554,2.029289495944977
256,0.0002,0.0001,0.3,1,0.75,400,0.99709375,0.004860957338837675,0.9975151444997492,0.9975077639751554,1.4310949087142943
128,0.0002,1e-05,0.3,2,0.75,1000,0.99709375,0.004860957338837675,0.9975151444997492,0.9975077639751554,1.0132802840322257
128,0.001,0.0001,0.5,1,0.5,700,0.9970717592592593,0.004253783214884322,0.9975151444997492,0.9975077639751554,5.328190088272095
256,0.0002,1e-05,0.3,1,0.75,1000,0.9970625,0.00485573114988874,0.9975151444997492,0.9975077639751554,0.47555857971310617
128,0.0002,1e-05,0.5,1,0.75,700,0.9970312499999998,0.00485130459258124,0.9975151444997492,0.9975077639751554,2.263641645759344
256,0.0002,1e-05,0.3,1,0.75,400,0.9970312499999998,0.00485130459258124,0.9975151444997492,0.9975077639751554,1.3694571495056151
128,0.0002,1e-05,0.3,2,0.5,700,0.9970312499999998,0.00485130459258124,0.9975151444997492,0.9975077639751554,0.363463731110096
128,0.0002,0.0001,0.5,1,0.5,1000,0.9970312499999998,0.00485130459258124,0.9975151444997492,0.9975077639751554,1.365290475031361
256,0.0002,1e-05,0.3,1,0.75,700,0.9969999999999999,0.004847679857416312,0.9975151444997492,0.9975077639751554,2.041910481452942
128,0.0002,0.0001,0.5,1,0.75,1000,0.9969999999999999,0.004847679857416312,0.9975151444997492,0.9975077639751554,0.4439127206802368
128,0.0002,0.0001,0.5,1,0.75,400,0.9969992283950617,0.004722630953423866,0.9975151444997492,0.9975077639751554,0.9384610913693905
128,0.0002,1e-05,0.3,2,0.75,700,0.9969984567901236,0.004602570097379855,0.9975151444997492,0.9975077639751554,0.6635718941688538
128,0.0002,0.0001,0.3,2,0.75,400,0.99696875,0.004844858744070855,0.9975151444997492,0.9975077639751554,1.0474606454372406
128,0.0002,1e-05,0.3,2,0.5,400,0.9969683641975309,0.004782716139011558,0.9975151444997492,0.9975077639751554,1.1942193150520324
128,0.001,0.0001,0.5,2,0.75,700,0.9969456018518519,0.004660614484682068,0.9975151444997492,0.9975077639751554,2.3687429904937742
128,0.0002,1e-05,0.5,1,0.75,400,0.9969374999999999,0.004842842656952612,0.9975151444997492,0.9975077639751554,1.3640370428562165
128,0.0002,0.0001,0.3,2,0.5,1000,0.9969374999999999,0.004842842656952612,0.9975151444997492,0.9975077639751554,1.30195110142231
256,0.0002,1e-05,0.3,1,0.5,1000,0.9969374999999999,0.004842842656952612,0.9975151444997492,0.9975077639751554,1.4156963378190994
128,0.0002,0.0001,0.5,1,0.5,700,0.9969374999999999,0.004842842656952612,0.9975151444997492,0.9975077639751554,0.7716477911919355
128,0.0002,1e-05,0.5,1,0.5,1000,0.9969374999999999,0.004842842656952612,0.9975151444997492,0.9975077639751554,0.5368796288967133
128,0.0002,1e-05,0.5,1,0.5,700,0.9969371141975308,0.004781692579903825,0.9975151444997492,0.9975077639751554,0.6603030934929848
128,0.0002,0.0001,0.5,2,0.75,700,0.9969355709876544,0.004550091513979595,0.9975151444997492,0.9975077639751554,2.302095611393452
128,0.001,0.0001,0.5,1,0.5,400,0.996931712962963,0.004080514296280998,0.9975151444997492,0.9975077639751554,4.646996545791626
128,0.0002,0.0001,0.5,1,0.75,700,0.99690625,0.00484163260171606,0.9975151444997492,0.9975077639751554,1.115430411323905
128,0.0002,1e-05,0.5,2,0.5,400,0.9969035493827161,0.004449149012528175,0.9975151444997492,0.9975077639751554,0.470217177271843
128,0.001,1e-05,0.3,2,0.5,700,0.9968881172839505,0.004134215480023849,0.9975151444997492,0.9975077639751554,1.2190378680825233
256,0.0002,0.0001,0.3,1,0.75,700,0.996875,0.004841229182759254,0.9975151444997492,0.9975077639751554,1.1565644711256027
128,0.0002,0.0001,0.3,2,0.75,700,0.996875,0.004841229182759254,0.9975151444997492,0.9975077639751554,0.835881593823433
128,0.001,1e-05,0.3,1,0.5,400,0.9968568672839506,0.004188756672989688,0.9975151444997492,0.9975077639751554,3.048364210128784
128,0.0002,0.0001,0.3,2,0.75,1000,0.99684375,0.004841632601716061,0.9975151444997492,0.9975077639751554,0.510065308958292
128,0.001,1e-05,0.3,1,0.75,700,0.9968418209876543,0.004564836987316661,0.9975151444997492,0.9975077639751554,2.343728390336037
128,0.0002,1e-05,0.5,2,0.75,1000,0.9968406635802468,0.004416676439779194,0.9975151444997492,0.9975077639751554,1.3866558641195297
128,0.0002,0.0001,0.3,2,0.5,700,0.9967499999999999,0.004847679857416313,0.9975151444997492,0.9975077639751554,1.0807050466537476
128,0.001,0.0001,0.3,1,0.5,700,0.9967488425925927,0.004686960417046416,0.9975151444997492,0.9975077639751554,2.4372565865516664
128,0.001,0.0001,0.3,1,0.75,700,0.9967484567901235,0.004636311022392367,0.9975151444997492,0.9975077639751554,1.687583363056183
128,0.001,0.0001,0.3,1,0.75,400,0.9965605709876544,0.004654333843454912,0.9975151444997492,0.9975077639751554,4.303678798675537
128,0.0002,1e-05,0.3,2,0.5,1000,0.9964996141975309,0.0048526116784208895,0.9975151444997492,0.9975077639751554,0.6349896334111691
128,0.001,0.0001,0.5,1,0.75,1000,0.9963043981481482,0.004526187542637241,0.9975151444997492,0.9975077639751554,6.231429862976074
128,0.001,1e-05,0.3,1,0.75,1000,0.9961246141975308,0.005035100619619721,0.9975151444997492,0.9975077639751554,0.22490767054259778
128,0.001,1e-05,0.3,1,0.5,1000,0.9961211419753088,0.004816948373834138,0.9975151444997492,0.9975077639751554,3.3371333837509156
128,0.001,1e-05,0.5,1,0.75,700,0.9960871913580247,0.004792565172910525,0.9975151444997492,0.9975077639751554,4.618025028705597
128,0.001,0.0001,0.3,1,0.75,1000,0.9960304783950618,0.005068764458689042,0.9975151444997492,0.9975077639751554,1.597930671274662
128,0.001,1e-05,0.3,1,0.5,700,0.9959934413580246,0.004907809268525474,0.9975151444997492,0.9975077639751554,2.588525742292404
128,0.001,0.0001,0.3,1,0.5,1000,0.9959047067901234,0.005122389040251651,0.9975151444997492,0.9975077639751554,2.9607253789901735
128,0.001,0.0001,0.3,1,0.5,400,0.9956215277777778,0.005363525830684473,0.9975151444997492,0.9975077639751554,3.37037250995636
128,0.0002,0.0001,0.3,1,0.75,1000,0.9954297839506172,0.00531620213357064,0.9962729084749045,0.9962655279503106,0.016877282038331033
128,0.001,1e-05,0.3,1,0.75,400,0.9953730709876544,0.005667723164729266,0.9975151444997492,0.9975077639751554,1.2730738401412964
128,0.0002,0.0001,0.3,1,0.5,700,0.9948433641975309,0.005942898830189509,0.9962881506347185,0.9962655279503106,-0.029797326307743788
128,0.0002,0.0001,0.3,1,0.75,700,0.9948121141975308,0.0059210013315497325,0.9962729084749045,0.9962655279503106,-0.0435226209461689
128,0.0002,0.0001,0.3,1,0.5,1000,0.987559799382716,0.013305991578585311,0.9926366424986057,0.9925310559006212,0.09893214693292976
