Seed,Epoch,Loss,Train_AUC,Train_F1,Train_Acc,Val_AUC,Val_F1,Val_Acc,Test_AUC,Test_F1,Test_Acc
256,205,5.7e-05,1.0,1.0,1.0,0.801,0.76,0.7551,0.8646,0.7664,0.7619
256,210,9e-05,1.0,1.0,1.0,0.7977,0.76,0.7551,0.8613,0.7664,0.7619
256,215,6.1e-05,1.0,1.0,1.0,0.801,0.76,0.7551,0.8558,0.785,0.781
256,220,6e-05,1.0,1.0,1.0,0.806,0.76,0.7551,0.85,0.781,0.781
256,225,6.1e-05,1.0,1.0,1.0,0.8077,0.76,0.7551,0.8482,0.8,0.8
256,230,7.2e-05,1.0,1.0,1.0,0.8127,0.7451,0.7347,0.8522,0.7778,0.7714
256,235,0.000103,1.0,1.0,1.0,0.8127,0.7451,0.7347,0.8638,0.7778,0.7714
256,240,3.6e-05,1.0,1.0,1.0,0.8144,0.7347,0.7347,0.8747,0.781,0.781
256,245,1.4e-05,1.0,1.0,1.0,0.8144,0.7347,0.7347,0.8747,0.781,0.781
256,250,2.4e-05,1.0,1.0,1.0,0.811,0.7843,0.7755,0.8711,0.781,0.781
256,255,3.6e-05,1.0,1.0,1.0,0.811,0.7843,0.7755,0.8722,0.781,0.781
256,260,9e-06,1.0,1.0,1.0,0.8043,0.76,0.7551,0.8824,0.781,0.781
256,265,2e-05,1.0,1.0,1.0,0.801,0.7843,0.7755,0.8805,0.7736,0.7714
256,270,1e-05,1.0,1.0,1.0,0.7993,0.7843,0.7755,0.8755,0.7736,0.7714
256,275,1.8e-05,1.0,1.0,1.0,0.806,0.7347,0.7347,0.8715,0.7736,0.7714
256,280,1.4e-05,1.0,1.0,1.0,0.801,0.7347,0.7347,0.87,0.7619,0.7619
256,285,1e-05,1.0,1.0,1.0,0.7993,0.7347,0.7347,0.8707,0.7692,0.7714
256,290,5e-06,1.0,1.0,1.0,0.7977,0.7347,0.7347,0.8718,0.781,0.781
256,295,3e-06,1.0,1.0,1.0,0.796,0.7347,0.7347,0.8722,0.781,0.781
256,300,1.3e-05,1.0,1.0,1.0,0.7993,0.7347,0.7347,0.8653,0.7885,0.7905
256,305,1.4e-05,1.0,1.0,1.0,0.7977,0.76,0.7551,0.8624,0.8,0.8
256,310,5e-06,1.0,1.0,1.0,0.796,0.7451,0.7347,0.8595,0.781,0.781
256,315,2e-06,1.0,1.0,1.0,0.7876,0.76,0.7551,0.8558,0.7885,0.7905
256,320,1.4e-05,1.0,1.0,1.0,0.7926,0.76,0.7551,0.8511,0.781,0.781
256,325,3e-06,1.0,1.0,1.0,0.7943,0.7451,0.7347,0.8515,0.781,0.781
256,330,1e-06,1.0,1.0,1.0,0.806,0.7692,0.7551,0.8562,0.785,0.781
256,335,2e-06,1.0,1.0,1.0,0.801,0.7692,0.7551,0.8606,0.7778,0.7714
256,340,3e-06,1.0,1.0,1.0,0.806,0.76,0.7551,0.8671,0.785,0.781
256,345,1e-06,1.0,1.0,1.0,0.7977,0.76,0.7551,0.8682,0.7664,0.7619
256,350,0.0,1.0,1.0,1.0,0.7977,0.76,0.7551,0.8635,0.7736,0.7714
256,355,1e-06,1.0,1.0,1.0,0.801,0.76,0.7551,0.8617,0.785,0.781
256,360,2e-06,1.0,1.0,1.0,0.796,0.76,0.7551,0.858,0.785,0.781
256,365,1e-06,1.0,1.0,1.0,0.7977,0.76,0.7551,0.8522,0.7963,0.7905
256,370,1e-06,1.0,1.0,1.0,0.796,0.76,0.7551,0.8544,0.785,0.781
256,375,0.0,1.0,1.0,1.0,0.7977,0.76,0.7551,0.8548,0.7963,0.7905
256,380,1e-06,1.0,1.0,1.0,0.7943,0.76,0.7551,0.858,0.7963,0.7905
256,385,1e-06,1.0,1.0,1.0,0.7893,0.76,0.7551,0.8613,0.7925,0.7905
256,390,0.0,1.0,1.0,1.0,0.7876,0.76,0.7551,0.8649,0.7925,0.7905
68,5,0.258429,0.8347,0.7166,0.7282,0.7057,0.6667,0.6531,0.8439,0.7767,0.781
68,10,0.263362,0.8694,0.7539,0.759,0.7676,0.68,0.6735,0.8642,0.7692,0.7714
68,15,0.22431,0.8957,0.7895,0.7949,0.7977,0.7451,0.7347,0.8642,0.7619,0.7619
68,20,0.214447,0.9214,0.8105,0.8154,0.8127,0.7451,0.7347,0.8707,0.7885,0.7905
68,25,0.181163,0.9509,0.8421,0.8462,0.8161,0.68,0.6735,0.8736,0.7885,0.7905
68,30,0.199307,0.9781,0.92,0.9179,0.8211,0.68,0.6735,0.8729,0.7767,0.781
68,35,0.162592,0.9935,0.9495,0.9487,0.8177,0.68,0.6735,0.8733,0.7767,0.781
68,40,0.146004,0.9987,0.98,0.9795,0.811,0.7059,0.6939,0.8776,0.7692,0.7714
68,45,0.108963,0.9999,0.995,0.9949,0.8077,0.6923,0.6735,0.8787,0.7843,0.7905
68,50,0.107935,1.0,0.995,0.9949,0.811,0.7059,0.6939,0.8805,0.7961,0.8
68,55,0.07906,1.0,1.0,1.0,0.8127,0.7059,0.6939,0.8845,0.781,0.781
68,60,0.077212,1.0,1.0,1.0,0.811,0.6923,0.6735,0.8867,0.7692,0.7714
68,65,0.049686,1.0,1.0,1.0,0.801,0.6923,0.6735,0.8863,0.7767,0.781
68,70,0.033818,1.0,1.0,1.0,0.7993,0.6667,0.6531,0.8834,0.7843,0.7905
68,75,0.025074,1.0,1.0,1.0,0.7943,0.68,0.6735,0.8824,0.7677,0.781
68,80,0.023869,1.0,1.0,1.0,0.791,0.68,0.6735,0.8824,0.7677,0.781
68,85,0.014228,1.0,1.0,1.0,0.7826,0.6667,0.6531,0.878,0.7525,0.7619
68,90,0.01858,1.0,1.0,1.0,0.7809,0.64,0.6327,0.8722,0.7647,0.7714
68,95,0.007076,1.0,1.0,1.0,0.7826,0.6667,0.6531,0.8773,0.7525,0.7619
68,100,0.008271,1.0,1.0,1.0,0.7943,0.6939,0.6939,0.886,0.7692,0.7714
68,105,0.004415,1.0,1.0,1.0,0.8027,0.7083,0.7143,0.8863,0.7921,0.8
68,110,0.003246,1.0,1.0,1.0,0.7893,0.6531,0.6531,0.8736,0.7525,0.7619
68,115,0.003766,1.0,1.0,1.0,0.7793,0.6531,0.6531,0.8682,0.7525,0.7619
68,120,0.00185,1.0,1.0,1.0,0.796,0.6531,0.6531,0.8791,0.76,0.7714
68,125,0.001831,1.0,1.0,1.0,0.806,0.6939,0.6939,0.8882,0.7767,0.781
68,130,0.001475,1.0,1.0,1.0,0.7943,0.68,0.6735,0.886,0.76,0.7714
68,135,0.000921,1.0,1.0,1.0,0.7843,0.6531,0.6531,0.8765,0.7525,0.7619
68,140,0.002205,1.0,1.0,1.0,0.786,0.64,0.6327,0.8693,0.7451,0.7524
68,145,0.001125,1.0,1.0,1.0,0.7776,0.6531,0.6531,0.866,0.7347,0.7524
68,150,0.000811,1.0,1.0,1.0,0.7793,0.6667,0.6735,0.8689,0.7143,0.7333
68,155,0.000759,1.0,1.0,1.0,0.796,0.6667,0.6735,0.878,0.7551,0.7714
68,160,0.000691,1.0,1.0,1.0,0.8043,0.6939,0.6939,0.8871,0.78,0.7905
68,165,0.000823,1.0,1.0,1.0,0.8043,0.68,0.6735,0.8871,0.7843,0.7905
68,170,0.001017,1.0,1.0,1.0,0.7977,0.6538,0.6327,0.8773,0.7451,0.7524
68,175,0.000496,1.0,1.0,1.0,0.7926,0.68,0.6735,0.874,0.7327,0.7429
68,180,0.000361,1.0,1.0,1.0,0.7742,0.6531,0.6531,0.8656,0.72,0.7333
68,185,0.000411,1.0,1.0,1.0,0.7709,0.68,0.6735,0.8584,0.7327,0.7429
68,190,0.000495,1.0,1.0,1.0,0.7776,0.6667,0.6531,0.8613,0.74,0.7524
68,195,0.000586,1.0,1.0,1.0,0.791,0.6667,0.6531,0.8725,0.7843,0.7905
68,200,0.001059,1.0,1.0,1.0,0.7993,0.68,0.6735,0.8787,0.7961,0.8
68,205,0.000183,1.0,1.0,1.0,0.8027,0.6667,0.6531,0.8842,0.8077,0.8095
68,210,0.000619,1.0,1.0,1.0,0.7993,0.6667,0.6531,0.8831,0.8,0.8
68,215,0.000136,1.0,1.0,1.0,0.791,0.6667,0.6531,0.8827,0.7885,0.7905
68,220,0.000491,1.0,1.0,1.0,0.7826,0.68,0.6735,0.8867,0.7843,0.7905
68,225,8.4e-05,1.0,1.0,1.0,0.7793,0.6538,0.6327,0.8824,0.7723,0.781
68,230,0.000116,1.0,1.0,1.0,0.7826,0.6538,0.6327,0.8842,0.7885,0.7905
52,5,0.246603,0.8098,0.7598,0.7179,0.7893,0.7407,0.7143,0.8043,0.7385,0.6762
52,10,0.241561,0.8628,0.7805,0.7692,0.8027,0.8163,0.8163,0.8224,0.7719,0.7524
52,15,0.238293,0.8884,0.8,0.7949,0.8144,0.8085,0.8163,0.8304,0.7636,0.7524
52,20,0.193035,0.9083,0.804,0.8,0.8077,0.7556,0.7755,0.8333,0.7523,0.7429
52,25,0.190991,0.9309,0.804,0.8,0.8094,0.7556,0.7755,0.8344,0.7523,0.7429
52,30,0.179563,0.952,0.8529,0.8462,0.8177,0.7556,0.7755,0.8351,0.7636,0.7524
52,35,0.162457,0.9774,0.8945,0.8923,0.8177,0.7391,0.7551,0.8341,0.7636,0.7524
52,40,0.146475,0.9948,0.9604,0.959,0.8311,0.7917,0.7959,0.8333,0.7679,0.7524
52,45,0.144642,0.9994,0.99,0.9897,0.8495,0.8,0.7959,0.8355,0.7568,0.7429
52,50,0.112194,1.0,0.995,0.9949,0.8562,0.8,0.7959,0.8377,0.7568,0.7429
52,55,0.087789,1.0,1.0,1.0,0.8579,0.8,0.7959,0.8417,0.7679,0.7524
52,60,0.069203,1.0,1.0,1.0,0.8612,0.8163,0.8163,0.8424,0.7636,0.7524
52,65,0.072634,1.0,1.0,1.0,0.8645,0.7843,0.7755,0.8442,0.7636,0.7524
52,70,0.053571,1.0,1.0,1.0,0.8746,0.7843,0.7755,0.846,0.7778,0.7714
52,75,0.042008,1.0,1.0,1.0,0.8779,0.8077,0.7959,0.8442,0.785,0.781
52,80,0.026136,1.0,1.0,1.0,0.8846,0.8077,0.7959,0.8428,0.7706,0.7619
52,85,0.031432,1.0,1.0,1.0,0.8896,0.8077,0.7959,0.8453,0.7706,0.7619
52,90,0.011393,1.0,1.0,1.0,0.8829,0.7925,0.7755,0.8497,0.7818,0.7714
52,95,0.011618,1.0,1.0,1.0,0.8746,0.7843,0.7755,0.85,0.7778,0.7714
52,100,0.007669,1.0,1.0,1.0,0.8662,0.7925,0.7755,0.8417,0.7706,0.7619
52,105,0.009609,1.0,1.0,1.0,0.8629,0.7925,0.7755,0.8326,0.7636,0.7524
52,110,0.006258,1.0,1.0,1.0,0.8645,0.7925,0.7755,0.8304,0.7636,0.7524
52,115,0.005945,1.0,1.0,1.0,0.8662,0.7692,0.7551,0.8293,0.7636,0.7524
52,120,0.00393,1.0,1.0,1.0,0.8679,0.7692,0.7551,0.8264,0.7748,0.7619
52,125,0.004655,1.0,1.0,1.0,0.8629,0.7692,0.7551,0.8275,0.7748,0.7619
52,130,0.005235,1.0,1.0,1.0,0.8696,0.7692,0.7551,0.825,0.7636,0.7524
52,135,0.001958,1.0,1.0,1.0,0.8729,0.7843,0.7755,0.8286,0.7523,0.7429
52,140,0.001134,1.0,1.0,1.0,0.8763,0.7843,0.7755,0.829,0.7523,0.7429
52,145,0.005782,1.0,1.0,1.0,0.8796,0.7843,0.7755,0.8337,0.7593,0.7524
52,150,0.001649,1.0,1.0,1.0,0.8763,0.7843,0.7755,0.8308,0.7523,0.7429
52,155,0.000704,1.0,1.0,1.0,0.8763,0.7843,0.7755,0.8224,0.7523,0.7429
52,160,0.000685,1.0,1.0,1.0,0.8746,0.7843,0.7755,0.8206,0.7593,0.7524
52,165,0.000613,1.0,1.0,1.0,0.8729,0.7692,0.7551,0.8163,0.7593,0.7524
52,170,0.00071,1.0,1.0,1.0,0.8679,0.7843,0.7755,0.8239,0.7706,0.7619
52,175,0.000379,1.0,1.0,1.0,0.8712,0.7843,0.7755,0.8322,0.7706,0.7619
52,180,0.000584,1.0,1.0,1.0,0.8763,0.8163,0.8163,0.8381,0.789,0.781
52,185,0.000155,1.0,1.0,1.0,0.8712,0.7843,0.7755,0.8359,0.7778,0.7714
52,190,0.00017,1.0,1.0,1.0,0.8679,0.7843,0.7755,0.8286,0.7664,0.7619
52,195,0.000315,1.0,1.0,1.0,0.8729,0.7843,0.7755,0.8282,0.7664,0.7619
52,200,0.000409,1.0,1.0,1.0,0.8813,0.7843,0.7755,0.8257,0.7706,0.7619
52,205,0.000157,1.0,1.0,1.0,0.8813,0.8,0.7959,0.8304,0.7706,0.7619
52,210,9.9e-05,1.0,1.0,1.0,0.8863,0.8,0.7959,0.8312,0.7664,0.7619
52,215,0.00069,1.0,1.0,1.0,0.8829,0.7843,0.7755,0.825,0.7778,0.7714
52,220,7.3e-05,1.0,1.0,1.0,0.8813,0.7692,0.7551,0.8145,0.7636,0.7524
52,225,8.7e-05,1.0,1.0,1.0,0.8796,0.7692,0.7551,0.8134,0.7523,0.7429
52,230,6.1e-05,1.0,1.0,1.0,0.8796,0.7692,0.7551,0.8177,0.7636,0.7524
52,235,0.000258,1.0,1.0,1.0,0.8746,0.7843,0.7755,0.8199,0.7636,0.7524
52,240,0.000178,1.0,1.0,1.0,0.8712,0.7692,0.7551,0.8217,0.789,0.781
52,245,3.7e-05,1.0,1.0,1.0,0.8763,0.7692,0.7551,0.8195,0.7778,0.7714
52,250,0.000176,1.0,1.0,1.0,0.8746,0.7843,0.7755,0.8203,0.7778,0.7714
52,255,7.1e-05,1.0,1.0,1.0,0.8729,0.7843,0.7755,0.8155,0.785,0.781
52,260,2.7e-05,1.0,1.0,1.0,0.8712,0.7547,0.7347,0.8101,0.7706,0.7619
52,265,3.4e-05,1.0,1.0,1.0,0.8696,0.7547,0.7347,0.8105,0.7706,0.7619
52,270,1.4e-05,1.0,1.0,1.0,0.8679,0.7692,0.7551,0.8119,0.7706,0.7619
52,275,1.3e-05,1.0,1.0,1.0,0.8696,0.7692,0.7551,0.8112,0.7818,0.7714
52,280,0.000122,1.0,1.0,1.0,0.8712,0.7843,0.7755,0.8203,0.7636,0.7524
52,285,3e-05,1.0,1.0,1.0,0.8729,0.7843,0.7755,0.8293,0.7679,0.7524
100,5,0.25789,0.795,0.7149,0.6769,0.7625,0.7931,0.7551,0.7869,0.7304,0.7048
100,10,0.257809,0.8509,0.7742,0.7487,0.7876,0.8,0.7755,0.8257,0.7759,0.7524
100,15,0.223359,0.8803,0.8134,0.8,0.7893,0.7407,0.7143,0.8406,0.7719,0.7524
100,20,0.21726,0.9065,0.835,0.8256,0.7893,0.717,0.6939,0.8457,0.7818,0.7714
100,25,0.195155,0.9332,0.8641,0.8564,0.7876,0.6923,0.6735,0.8511,0.7477,0.7429
100,30,0.183908,0.958,0.8867,0.8821,0.7993,0.717,0.6939,0.8595,0.7477,0.7429
100,35,0.152204,0.9807,0.9314,0.9282,0.7993,0.717,0.6939,0.8584,0.7547,0.7524
100,40,0.146225,0.9943,0.9604,0.959,0.8043,0.6923,0.6735,0.8624,0.7619,0.7619
100,45,0.118199,0.9986,0.9703,0.9692,0.8077,0.717,0.6939,0.8675,0.7885,0.7905
100,50,0.100204,0.9998,0.9901,0.9897,0.8094,0.717,0.6939,0.8704,0.8037,0.8
100,55,0.088874,1.0,1.0,1.0,0.811,0.7407,0.7143,0.8689,0.8,0.8
100,60,0.069929,1.0,1.0,1.0,0.8177,0.7547,0.7347,0.8696,0.7885,0.7905
100,65,0.053413,1.0,1.0,1.0,0.8194,0.7547,0.7347,0.8747,0.7885,0.7905
100,70,0.040367,1.0,1.0,1.0,0.8227,0.7547,0.7347,0.8765,0.7736,0.7714
100,75,0.029759,1.0,1.0,1.0,0.8227,0.7636,0.7347,0.8747,0.7523,0.7429
100,80,0.025287,1.0,1.0,1.0,0.8294,0.7636,0.7347,0.8686,0.7523,0.7429
100,85,0.015105,1.0,1.0,1.0,0.8328,0.7636,0.7347,0.8649,0.7568,0.7429
100,90,0.011136,1.0,1.0,1.0,0.8294,0.7273,0.6939,0.8696,0.7568,0.7429
100,95,0.008148,1.0,1.0,1.0,0.8328,0.75,0.7143,0.8751,0.7636,0.7524
100,100,0.007107,1.0,1.0,1.0,0.8311,0.75,0.7143,0.8747,0.7818,0.7714
100,105,0.005878,1.0,1.0,1.0,0.8294,0.7273,0.6939,0.8744,0.7818,0.7714
100,110,0.007147,1.0,1.0,1.0,0.8344,0.7273,0.6939,0.8751,0.7928,0.781
100,115,0.004093,1.0,1.0,1.0,0.8294,0.7273,0.6939,0.8718,0.7679,0.7524
100,120,0.003466,1.0,1.0,1.0,0.8294,0.7273,0.6939,0.8678,0.7748,0.7619
100,125,0.002662,1.0,1.0,1.0,0.8311,0.7407,0.7143,0.8606,0.7636,0.7524
100,130,0.00084,1.0,1.0,1.0,0.8278,0.7273,0.6939,0.8624,0.7636,0.7524
100,135,0.002092,1.0,1.0,1.0,0.8294,0.7273,0.6939,0.8649,0.7679,0.7524
100,140,0.001131,1.0,1.0,1.0,0.8278,0.7273,0.6939,0.8642,0.7679,0.7524
100,145,0.001235,1.0,1.0,1.0,0.8311,0.7273,0.6939,0.8649,0.7706,0.7619
100,150,0.000446,1.0,1.0,1.0,0.8261,0.7273,0.6939,0.8606,0.7523,0.7429
100,155,0.000363,1.0,1.0,1.0,0.8328,0.7273,0.6939,0.8638,0.7593,0.7524
100,160,0.000465,1.0,1.0,1.0,0.8311,0.7273,0.6939,0.8627,0.7818,0.7714
100,165,0.000952,1.0,1.0,1.0,0.8227,0.7273,0.6939,0.8624,0.7857,0.7714
100,170,0.000512,1.0,1.0,1.0,0.8244,0.7273,0.6939,0.8664,0.7788,0.7619
100,175,0.000202,1.0,1.0,1.0,0.8177,0.7273,0.6939,0.8649,0.7788,0.7619
100,180,0.00018,1.0,1.0,1.0,0.8194,0.7273,0.6939,0.8606,0.7679,0.7524
100,185,0.000208,1.0,1.0,1.0,0.8177,0.7273,0.6939,0.8678,0.7748,0.7619
100,190,0.000525,1.0,1.0,1.0,0.811,0.7273,0.6939,0.8722,0.7818,0.7714
100,195,0.000124,1.0,1.0,1.0,0.8127,0.7273,0.6939,0.8765,0.7818,0.7714
100,200,8.9e-05,1.0,1.0,1.0,0.8127,0.7273,0.6939,0.8722,0.7818,0.7714
100,205,0.000103,1.0,1.0,1.0,0.8144,0.7273,0.6939,0.8696,0.7818,0.7714
100,210,0.000224,1.0,1.0,1.0,0.8227,0.7273,0.6939,0.8704,0.7857,0.7714
100,215,4.7e-05,1.0,1.0,1.0,0.8294,0.7273,0.6939,0.8704,0.7818,0.7714
100,220,9.2e-05,1.0,1.0,1.0,0.8294,0.7273,0.6939,0.8718,0.7818,0.7714
100,225,0.000155,1.0,1.0,1.0,0.8278,0.7273,0.6939,0.8729,0.789,0.781
100,230,7.9e-05,1.0,1.0,1.0,0.8261,0.7273,0.6939,0.8751,0.789,0.781
100,235,4e-05,1.0,1.0,1.0,0.8227,0.7273,0.6939,0.8758,0.7818,0.7714
100,240,5.2e-05,1.0,1.0,1.0,0.8211,0.7273,0.6939,0.8715,0.7818,0.7714
100,245,2e-05,1.0,1.0,1.0,0.8211,0.7273,0.6939,0.8715,0.7818,0.7714
100,250,5.3e-05,1.0,1.0,1.0,0.8227,0.7273,0.6939,0.8635,0.7748,0.7619
100,255,3.8e-05,1.0,1.0,1.0,0.8227,0.7273,0.6939,0.8588,0.7636,0.7524
100,260,2.3e-05,1.0,1.0,1.0,0.8194,0.7407,0.7143,0.8562,0.7568,0.7429
100,265,2.9e-05,1.0,1.0,1.0,0.8161,0.7407,0.7143,0.8569,0.7636,0.7524
100,270,2.1e-05,1.0,1.0,1.0,0.8227,0.7407,0.7143,0.8595,0.7818,0.7714
100,275,1e-05,1.0,1.0,1.0,0.8244,0.7407,0.7143,0.8617,0.7928,0.781
100,280,9e-06,1.0,1.0,1.0,0.8227,0.7273,0.6939,0.8631,0.7928,0.781
100,285,8e-06,1.0,1.0,1.0,0.8211,0.7273,0.6939,0.866,0.7857,0.7714
100,290,2.9e-05,1.0,1.0,1.0,0.8278,0.7273,0.6939,0.8667,0.7857,0.7714
100,295,6e-06,1.0,1.0,1.0,0.8294,0.7273,0.6939,0.8675,0.7857,0.7714
100,300,1.1e-05,1.0,1.0,1.0,0.8344,0.7273,0.6939,0.8686,0.7857,0.7714
100,305,4e-06,1.0,1.0,1.0,0.8227,0.7407,0.7143,0.8635,0.7748,0.7619
100,310,5e-06,1.0,1.0,1.0,0.8211,0.7407,0.7143,0.8635,0.7788,0.7619
